classes;periode;appr;eleve_id
4B;;Ensemble moyen. Quelques efforts ont permis d'améliorer les compétences nécessaires pour affronter la troisième et le brevet.;X3XmlDo3QiZaYZkPz_QPsUrtwgcVizFnOS3easx9gjM
3C;;Lina réalise un excellent premier trimestre. Son travail est régulier et de qualité. Une très bonne implication en classe et des interventions pertinentes. Félicitations du conseil de classe.;MJdVsOMZlk3JTvt3UNBl_0v9iHhYn0BcKN5Z87Lcd0A
3C;;Lina réalise un très bon trimestre. Son implication en classe et ses qualités de réflexion font l'unanimité. Nous vous invitons à poursuivre vos efforts au prochain trimestre, afin d'exceller au DNB.;MJdVsOMZlk3JTvt3UNBl_0v9iHhYn0BcKN5Z87Lcd0A
3C;;Lina réalise un très bon trimestre. Nous la félicitons pour la qualité de son travail ainsi que sa participation de qualité.;MJdVsOMZlk3JTvt3UNBl_0v9iHhYn0BcKN5Z87Lcd0A
6B;;Un premier trimestre réussi pour Yassir qui obtient de bons résultats. Il faut maintenant réussir à respecter les règles de vie de classe pour consolider les acquis et aller vers l'excellence. Nous l'en savons capable et nous comptons sur lui pour le second trimestre.;V0HWUKgQU7ynWQdI4315Cx-zDTZn21aUO0dKTZwHXvE
6B;;Yassir effectue un très bon trimestre, les résultats sont bons. Néanmoins, la concentration doit être améliorée et cela passe par davantage de respect des consignes de vie de classe afin de progresser. Nous comptons sur ton investissement total pour le 3eme trimestre;V0HWUKgQU7ynWQdI4315Cx-zDTZn21aUO0dKTZwHXvE
6B;;Yassir a montré de la motivation et a eu une année globalement satisfaisante. Il a été régulier dans ses résultats et participe activement en classe, malgré quelques bavardages. Pour réussir en cinquième, il devra travailler plus rapidement lors des évaluations et se concentrer davantage en cours. Ses compétences sont en cours d'acquisition et avec plus d'efforts, il pourra exceller.;V0HWUKgQU7ynWQdI4315Cx-zDTZn21aUO0dKTZwHXvE
6A;;Bilan positif avec de bon résultats. L'équipe pédagogique reconnait ton sérieux, ton implication et tes efforts fournies dans toutes les matières et t'invites à les intensifier en français et en histoire géographie en français. Nous comptons sur toi le prochain trimestre.;hlspLkohK6EENSaElLBw9Y-wiz7PM7XUO3Y0fYL3TAI
6A;;Abderrahmane réalise un bon trimestre avec de très bon résultats. L'équipe enseignante apprécie ton sérieux et ton attitude positive. Nous t'encourageons à poursuivre et généraliser tes efforts dans toutes les matières au dernier trimestre afin de finir l'année sur une note d'excellence!;hlspLkohK6EENSaElLBw9Y-wiz7PM7XUO3Y0fYL3TAI
6A;;Abderahmane réalise un très bon trimestre qui vient clore une année particulièrement réussie. Son travail est sérieux, il se montre persévérant et toujours impliqué.  L’équipe pédagogique salue tes efforts et t’invite à poursuivre sur cette voie l’année prochaine.;hlspLkohK6EENSaElLBw9Y-wiz7PM7XUO3Y0fYL3TAI
1B/C;;Bon bilan dans l'ensemble. Votre sérieux, votre rigueur et votre persévérance sont soulignés. Nous vous encourageons à continuer ainsi.;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg
1B/C;;Ensemble très irrégulier, mais votre attitude sérieuse et votre volonté de bien faire sont soulignées. Nous vous encourageons à poursuivre vos efforts.;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg
1A;;Des résultats contrastés, malheureusement inquiétants notamment en spécialités.  Vous devez généraliser vos efforts à l'ensemble des disciplines. Seul un travail régulier et approfondi vous permettra de surmonter vos difficultés.;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg
3A;;Un trimestre correct. Amir a fourni des efforts de travail et de concentration visibles dans plusieurs matières et accompli des progrès intéressants. Nous l' encourageons à renouveler ces mêmes efforts au prochain trimestre, dans toutes les matières, et à accentuer encore le travail personnel, notamment en sciences. Nous avons confiance en toi Amir, continue ainsi !;Gnm2bgOgQ2pA8Tg2ns-P5TVM1D2W7K9xWpgup_c4SfQ
3A;;Un trimestre correct dans l' ensemble mais les résultats restent irréguliers. Dans certaines matières, Amir doit en effet renforcer son travail personnel et son implication. Nous comptons sur lui pour fournir plus d' efforts au dernier trimestre.;Gnm2bgOgQ2pA8Tg2ns-P5TVM1D2W7K9xWpgup_c4SfQ
3A;;Un trimestre correct. Amir a fourni des efforts de travail dans plusieurs matières, avec des progrès visibles, mais dans d' autres disciplines son travail est resté insuffisant. Il faudra être plus constant dans l' effort et approfondir nettement le travail personnel l' an prochain afin de réussir en seconde.;Gnm2bgOgQ2pA8Tg2ns-P5TVM1D2W7K9xWpgup_c4SfQ
6B;;Jad réalise un premier trimestre au collège assez satisfaisant. Il sait se montrer investi et concentré. Cependant, certains professeurs relatent un manque de concentration qui peut nuire à ses apprentissages. Nous l'invitons donc à étendre son sérieux à l'ensemble des matières pour le second trimestre.;ZmB2fdr8PPpSJbbTcBiQblWMFWvLu0a-1j6nfK9NcvE
6B;;Les résultats de Jad sont irréguliers. Dans certaines matières, il y a un manque de volonté. Pour progresser, il faut réussir à améliorer la concentration en classe, le travail personnel à la maison, et diminuer les bavardages en cours qui ne permettent pas l'acquisition des compétences. Nous comptons sur votre implication totale au troisième trimestre.;ZmB2fdr8PPpSJbbTcBiQblWMFWvLu0a-1j6nfK9NcvE
6B;;Jad a eu un trimestre moyen et irrégulier. Ses résultats pourraient être meilleurs s'il mettait plus d'efforts dans son travail personnel. Les bavardages, les retards et un manque de rigueur ont fragilisé ses bases. Il doit renforcer sa concentration et son sérieux pour réussir en cinquième.;ZmB2fdr8PPpSJbbTcBiQblWMFWvLu0a-1j6nfK9NcvE
1B/C;;L'ensemble est irrégulier. Il est nécessaire d'approfondir davantage votre travail et de vous concentrer en classe pour observer une amélioration de vos résultats. Vous possédez les capacités pour cela, nous comptons sur vous.;_o19fHK4I8PyGnVPnXJm6Y_BopXSx7tUqwoY04cn55Y
1B/C;;"Adam a réalisé un ensemble correct ce trimestre ; cependant, certains résultats sont relativement fragiles. Nous vous encourageons à être plus investi et rigoureux dans votre travail.";_o19fHK4I8PyGnVPnXJm6Y_BopXSx7tUqwoY04cn55Y
1B/C;;Un ensemble fragile, notamment par manque de concentration et de maturité. Il serait bénéfique de renforcer certaines matières pour pouvoir progresser en classe de terminale.;_o19fHK4I8PyGnVPnXJm6Y_BopXSx7tUqwoY04cn55Y
6C;;Ensemble correct, les compétences comportementales et académiques semblent encore en cours d'acquisition. Approfondissez vos efforts avec plus d'implication dans le travail et en classe dans toutes les matières.;OVoVHbLdeCJG8Hg-vIIvVEOPwHT1F8fcNDqD4sngCI4
6C;;Ensemble satisfaisant pour Ali qui progresse en maintenant sa concentration et sa régularité dans le travail. Cela mérite tous nos encouragements pour fournir des efforts aussi en Mathématiques et en histoire -géographie.;OVoVHbLdeCJG8Hg-vIIvVEOPwHT1F8fcNDqD4sngCI4
6C;;Trimestre contrasté et bilan annuel positif grâce à une progression dans certaines matières. Admission en cinquième sous réserve d'un travail plus approfondi en mathématiques.;OVoVHbLdeCJG8Hg-vIIvVEOPwHT1F8fcNDqD4sngCI4
4B;;Trimestre tout en progression,  nous vous encourageons à poursuivre vos efforts  sans vous laisser distraire !;FzrqNKHY2-jqML6kFRSMHPbmU06yYQR-aDuuqXyIS5A
4B;;Trimestre satisfaisant avec quelques progrès dans plusieurs disciplines, nous vous encourageons à les généraliser.;FzrqNKHY2-jqML6kFRSMHPbmU06yYQR-aDuuqXyIS5A
4B;;Bilan plutôt positif dans l'ensemble des matières. Ziyad semble avoir fait des progrès et pris la mesure des efforts à fournir pour envisager sereinement la troisième.;FzrqNKHY2-jqML6kFRSMHPbmU06yYQR-aDuuqXyIS5A
5C;;Un très bon trimestre en terme de résultats. Mehdi est un élève qui présente de solides capacités dans toutes les matières et qui fournit un travail régulier, valorisé par une participation active au cours. Cependant, les bavardages sont trop fréquents : il va falloir les cesser définitivement si Mehdi souhaite atteindre l' excellence.;sOQF81Fs7Ny3h4kgxtCoF68REismL-ducibBGHS2VL0
5C;;Un très bon trimestre, avec des résultats très satisfaisants. Mehdi s' est de nouveau montré bien impliqué en classe et a même progressé en terme de concentration. Quelques petits bavardages persistent mais l' évolution est positive. Bravo pour tes efforts de travail Mehdi, nous t' encourageons à les renouveler au dernier trimestre afin d' exploiter encore mieux tes capacités.;sOQF81Fs7Ny3h4kgxtCoF68REismL-ducibBGHS2VL0
5C;;Un très bon trimestre, semblable aux précédents. Mehdi a de solides capacités, s' implique dans le cours et fournit un travail de grande qualité. Toutes les bases sont là pour exceller en quatrième, à condition de cesser enfin les bavardages.;sOQF81Fs7Ny3h4kgxtCoF68REismL-ducibBGHS2VL0
Terminale;;Lina est une élève sérieuse qui a pu avoir des résultats satisfaisants dans l'ensemble. Tous nos encouragements.;KCuGIoitShPCHwmW2M16uxtEaIB7u0TSpQ1zxZm1hV0
Terminale;;Grâce à son sérieux, son travail et son attitude exemplaire, Lina a gardé un bon rythme de progression et a pu avoir des notes très satisfaisantes dans toutes les matières, félicitations.;KCuGIoitShPCHwmW2M16uxtEaIB7u0TSpQ1zxZm1hV0
Terminale;;C'est un très bon trimestre, Nous te félicitons pour ton sérieux, pour la qualité, la finesse de ton travail et nous t'encourageons à continuer ainsi.;KCuGIoitShPCHwmW2M16uxtEaIB7u0TSpQ1zxZm1hV0
3C;;Yahya a su faire des efforts dans certaines disciplines mais son travail est irrégulier dans d'autres. Nous vous invitons à fournir un travail personnel plus conséquent afin de pallier vos difficultés. Vous pouvez progresser, Yahya, si vous vous en donnez les moyens. Nous comptons sur vous!;ogE2VznlkFgn_Ife3PzXfVLOVEHNk7elct2DAXM34R4
3C;;Des résultats en progrès ce trimestre. Yahya a su écouter les conseils donnés au premier trimestre. Il se montre concentré en classe, son travail personnel est plus régulier. Nous vous invitons à poursuivre ces efforts au 3e trimestre afin de surmonter vos difficultés.;ogE2VznlkFgn_Ife3PzXfVLOVEHNk7elct2DAXM34R4
3C;;Si l'attitude sérieuse de Yahya est saluée, l'ensemble demeure très fragile. Il vous faudra poursuivre vos efforts et les accentuer dans certaines disciplines l'année prochaine.;ogE2VznlkFgn_Ife3PzXfVLOVEHNk7elct2DAXM34R4
6C;;Ensemble correct, les compétences comportementales et académiques semblent progresser grâce à une attitude très positive face aux difficultés et une bonne réaction face aux accommodations de moins en moins nécessaires. L'ensemble de l'équipe pédagogique  vous encourage à généraliser vos efforts.;DiYPlU4dSuujBrE9YgBaeNhqkI6K_UUT8lYXOmiJiI8
6C;;Ensemble correct, les compétences s'améliorent. L'ensemble de l'équipe pédagogique vous encourage à poursuivre dans cette voie.;DiYPlU4dSuujBrE9YgBaeNhqkI6K_UUT8lYXOmiJiI8
6C;;Trimestre correct et bilan annuel  positif si on regarde la progression. Admission en cinquième avec tous nos encouragements.;DiYPlU4dSuujBrE9YgBaeNhqkI6K_UUT8lYXOmiJiI8
4C;;Félicitations Malak pour ce trimestre de qualité. Continuez ainsi.;yNHlX0lWB3HlBA4iTyrnwGfxeUOD8Tq6oQgRemGWeEw
4C;;Très bon trimestre, fruit d'un travail rigoureux et de qualité. Malak déploie tous les efforts nécessaires pour obtenir ces excellents résultats et nous la félicitons pour son sérieux.;yNHlX0lWB3HlBA4iTyrnwGfxeUOD8Tq6oQgRemGWeEw
4C;;Un excellent bilan trimestriel à l'image de l'année écoulée. Malak, ton sérieux et ton investissement sont impressionnant, ne change rien. Félicitations.;yNHlX0lWB3HlBA4iTyrnwGfxeUOD8Tq6oQgRemGWeEw
5B;;Mohamed Reda réalise un très bon trimestre et il est capable de fournir de meilleurs résultats en travaillant davantage. Nous l'encourageons à poursuivre ses efforts pour continuer à progresser et à consolider ses connaissances.;yvbruqZmkyi8oTBMEl60FoaER9rksI-FgPZSSr1KwGE
5B;;Un deuxième trimestre irrégulier pour Reda dû a de nombreuses absences qui ont impactées ses résultats. Nous attendons une meilleure implication et plus de  concentration en classe pour le troisième trimestre.;yvbruqZmkyi8oTBMEl60FoaER9rksI-FgPZSSr1KwGE
5B;;Bravo Reda, les professeurs saluent le travail sérieux et de qualité tout au long de l'année. Continue dans cette voie afin d'exceller l'année prochaine. Nous te félicitons.;yvbruqZmkyi8oTBMEl60FoaER9rksI-FgPZSSr1KwGE
5A;;Des résultats excellents., Chems fournit un travail régulier, sérieux et de qualité, avec une participation active. Poursuivez ainsi .Félicitations !;2OrLcqqtlSekkkO2CnnLdSkNXzf7_oO94pjhc6MRtWA
5A;;Ensemble très réussi , par un sérieux, un intérêt et un investissement remarquables ,Chems fournit des efforts fructueux aboutissant à des résultats de très bonne qualité  ,continue ainsi  .Félicitation Chems!;2OrLcqqtlSekkkO2CnnLdSkNXzf7_oO94pjhc6MRtWA
5A;;Excellent bilan général Chems , implication et concentration exemplaire tout le long de l'année . Félicitations!;2OrLcqqtlSekkkO2CnnLdSkNXzf7_oO94pjhc6MRtWA
5A;;D'excellents résultats ce trimestre. Votre sérieux et votre attitude exemplaire et dynamique sont remarqués,. Poursuivez ainsi au prochain trimestre. Félicitations !;yyDXVIkjmmjbo3k-irxZkq5PSz77KF4t11hpUVB_caM
5A;;Très bon bilan voire excellent ,Chourouk a fourni un travail et un investissement de très bon niveau permettant d'obtenir des résultats  très satisfaisant  grâce à son sérieux ,sa bonne implication et sa volonté d'exceller ,elle doit garder cette attitude et cet esprit constructif la prochaine période .Félicitation Chourouk !;yyDXVIkjmmjbo3k-irxZkq5PSz77KF4t11hpUVB_caM
5A;;Brillant parcours annuel,Chourouk réunit toutes les qualités d'une élève sérieuse et ambitieuse . Félicitations !;yyDXVIkjmmjbo3k-irxZkq5PSz77KF4t11hpUVB_caM
2B;;Très bon trimestre. Belle progression par rapport à l'année dernière. travaillant avec plus de rigueur Imane doit encore progresser au second trimestre. Ne relâchez pas vos efforts.;sCbpPi7xtOUEPjx59dYqe1BkokVrqxqiqdtk_KQfFI4
2B;;Trimestre satisfaisant. Il faut prendre confiance en toi pour améliorer encore tes résultats au troisième trimestre.;sCbpPi7xtOUEPjx59dYqe1BkokVrqxqiqdtk_KQfFI4
2B;;Élève sérieuse et trimestre assez satisfaisant dans l'ensemble. Imane doit pouvoir progresser en première en prenant plus confiance dans ses capacités.;sCbpPi7xtOUEPjx59dYqe1BkokVrqxqiqdtk_KQfFI4
2C;;Un ensemble convenable mais vous pouvez encore progresser en mathématiques et en histoire-géographie. Nous vous encourageons à poursuivre vos efforts.;kA_yzW_hrnxp1wqFi3iApHbq9QprJJouqlIR5_t18GU
2C;;Un bon trimestre pour Ismail mais ce constat est entaché par des résultats inquiétants en histoire-géographie, en SES et en SPC. Nous vous encourageons à intensifier vos efforts. Courage.;kA_yzW_hrnxp1wqFi3iApHbq9QprJJouqlIR5_t18GU
2C;;Un ensemble correct. Cependant, il faut veiller à rester concentré, attentif et impliqué tant dans votre travail personnel qu’en classe. Intensifiez vos efforts dans toutes les disciplines. Bonne continuation.;kA_yzW_hrnxp1wqFi3iApHbq9QprJJouqlIR5_t18GU
6C;;Ensemble fragile, les compétences comportementales et académiques semblent progresser grâce à une attitude plus positive face aux difficultés et une bonne réaction face aux accommodations. L'ensemble de l'équipe pédagogique  vous encourage à généraliser vos efforts en restant concentrée.;6HLIqeUrEjUjLePSldvOkOGCyt77UjvEj_WcbHwdeH4
6C;;Ensemble en grosse progression malgré les difficultés de concentration. On vous encourage à poursuivre dans cette voie. Les compétences du cycle 2 sont en bonne voie d'acquisition.;6HLIqeUrEjUjLePSldvOkOGCyt77UjvEj_WcbHwdeH4
6C;;Trimestre très contrasté  mais bilan annuel  positif au regard de sa progression. Admission en cinquième avec  nos encouragements.;6HLIqeUrEjUjLePSldvOkOGCyt77UjvEj_WcbHwdeH4
